"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2011","9.84",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2011","9.84",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2011","9.84",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2015","8.62",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2015","8.62",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2015","8.62",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2015","8.62",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2016","11.61",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2016","11.61",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2016","11.61",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2016","11.61",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2014","10.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2014","10.00",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2014","10.00",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2014","10.00",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2013","9.57",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2013","9.57",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2013","9.57",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2013","9.57",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2011","10.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2011","10.00",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2011","10.00",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2011","10.00",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2014","9.64",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2014","9.64",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2014","9.64",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2014","9.64",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2010","9.33",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2010","9.33",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2010","9.33",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2010","9.33",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2014","9.72",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2014","9.72",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2014","9.72",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2014","9.72",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2012","7.29",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2012","7.29",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2012","7.29",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2012","7.29",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2015","8.44",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2015","8.44",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2015","8.44",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2015","8.44",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2012","7.47",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2012","7.47",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2012","7.47",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2012","7.47",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2016","10.88",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2016","10.88",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2016","10.88",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2016","10.88",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2010","9.57",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2010","9.57",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2010","9.57",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2010","9.57",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2016","13.17",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2016","13.17",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2016","13.17",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2016","13.17",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2017","10.77",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2017","10.77",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2017","10.77",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2017","10.77",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2011","11.18",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2011","11.18",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2011","11.18",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2011","11.18",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2013","9.20",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2013","9.20",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2013","9.20",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2013","9.20",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2017","11.10",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2017","11.10",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2017","11.10",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2017","11.10",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2012","7.49",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2012","7.49",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2012","7.49",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2012","7.49",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2017","12.31",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2017","12.31",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2017","12.31",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2017","12.31",""
"SDG: Central and Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2015","8.51",""
"SDG: Landlocked Developing Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2015","8.51",""
"SDG: Least Developed Countries","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2015","8.51",""
"SDG: Southern Asia","Afghanistan","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2015","8.51",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2019","38.06",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2019","38.06",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2019","38.06",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2017","3.44",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2017","3.44",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2017","3.44",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2016","12.76",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2016","12.76",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2016","12.76",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2016","6.14",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2016","6.14",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2016","6.14",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2019","14.31",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2019","14.31",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2019","14.31",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2020","4.07",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2020","4.07",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2020","4.07",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2017","11.75",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2017","11.75",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2017","11.75",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2013","4.01",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2013","4.01",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2013","4.01",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2017","34.20",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2017","34.20",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2017","34.20",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2015","29.85",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2015","29.85",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2015","29.85",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2015","3.13",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2015","3.13",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2015","3.13",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2013","7.36",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2013","7.36",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2013","7.36",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2015","9.71",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2015","9.71",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2015","9.71",""
"SDG: Europe","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2019","4.44",""
"SDG: Europe and Northern America","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2019","4.44",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2019","4.44",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2017","13.36",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2017","13.36",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2017","13.36",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2019","13.21",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2019","13.21",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2019","13.21",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2013","16.73",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2013","16.73",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2013","16.73",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2014","12.07",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2014","12.07",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2014","12.07",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2011","14.24",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2011","14.24",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2011","14.24",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2010","14.09",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2010","14.09",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2010","14.09",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2018","13.94",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2018","13.94",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2018","13.94",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2017","12.96",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2017","12.96",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2017","12.96",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2019","13.65",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2019","13.65",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2019","13.65",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2016","12.26",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2016","12.26",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2016","12.26",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2013","9.93",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2013","9.93",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2013","9.93",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2013","14.13",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2013","14.13",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2013","14.13",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2017","12.29",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2017","12.29",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2017","12.29",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2015","13.23",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2015","13.23",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2015","13.23",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2018","12.06",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2018","12.06",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2018","12.06",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2015","12.48",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2015","12.48",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2015","12.48",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2014","8.90",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2014","8.90",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per upper secondary student as a percentage of GDP per capita","2014","8.90",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2016","11.89",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2016","11.89",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2016","11.89",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2016","12.95",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2016","12.95",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2016","12.95",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2014","11.11",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2014","11.11",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2014","11.11",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2015","13.39",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2015","13.39",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2015","13.39",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2018","13.51",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2018","13.51",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2018","13.51",""
"SDG: Europe","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2019","11.99",""
"SDG: Europe and Northern America","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2019","11.99",""
"SDG: Europe, Northern America, Australia and New Zealand","Andorra","4.5","4.5.4","Initial government funding per primary student as a percentage of GDP per capita","2019","11.99",""
"SDG: Northern Africa and Western Asia","United Arab Emirates","4.5","4.5.4","Initial government funding per lower secondary student as a percentage of GDP per capita","2019","22.51",""
