"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2019","72.69",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2019","72.69",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2019","72.69",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2019","72.69",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2018","69.77",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2018","69.77",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2018","69.77",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2018","69.77",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2019","102.12",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2019","102.12",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2019","102.12",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2019","102.12",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2017","66.83",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2017","66.83",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2017","66.83",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2017","66.83",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2018","40.10",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2018","40.10",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2018","40.10",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2018","40.10",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2016","63.87",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2016","63.87",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2016","63.87",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2016","63.87",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2016","36.82",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2016","36.82",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2016","36.82",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2016","36.82",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2019","43.13",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2019","43.13",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2019","43.13",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2019","43.13",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2016","96.54",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2016","96.54",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2016","96.54",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2016","96.54",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2017","38.55",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2017","38.55",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2017","38.55",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2017","38.55",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2018","67.13",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2018","67.13",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2018","67.13",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2018","67.13",""
"SDG: Least Developed Countries","Angola","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2011","16.78",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2011","16.78",""
"SDG: Least Developed Countries","Angola","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2011","59.01",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2011","59.01",""
"SDG: Least Developed Countries","Angola","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2011","24.76",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2011","24.76",""
"SDG: Least Developed Countries","Angola","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2010","45.78","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2010","45.78","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Least Developed Countries","Angola","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2011","33.55",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2011","33.55",""
"SDG: Least Developed Countries","Angola","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2010","33.92","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2010","33.92","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Latin America and the Caribbean","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2011","126.88",""
"SDG: Small Island Developing States","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2011","126.88",""
"SDG: Latin America and the Caribbean","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2011","111.96",""
"SDG: Small Island Developing States","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2011","111.96",""
"SDG: Latin America and the Caribbean","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2011","122.34",""
"SDG: Small Island Developing States","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2011","122.34",""
"SDG: Latin America and the Caribbean","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2010","115.22",""
"SDG: Small Island Developing States","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2010","115.22",""
"SDG: Latin America and the Caribbean","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2010","107.69",""
"SDG: Small Island Developing States","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2010","107.69",""
"SDG: Latin America and the Caribbean","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2019","88.12",""
"SDG: Small Island Developing States","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2019","88.12",""
"SDG: Latin America and the Caribbean","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2011","112.09",""
"SDG: Small Island Developing States","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2011","112.09",""
"SDG: Latin America and the Caribbean","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2019","102.91",""
"SDG: Small Island Developing States","Anguilla","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2019","102.91",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2017","87.79",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2017","87.79",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2017","87.79",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2012","92.62",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2012","92.62",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2012","92.62",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2010","88.61",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2010","88.61",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2010","88.61",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2011","91.74",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2011","91.74",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2011","91.74",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2014","98.58",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2014","98.58",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2014","98.58",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2018","100.07",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2018","100.07",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2018","100.07",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2021","97.02",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2021","97.02",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2021","97.02",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2021","99.45",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2021","99.45",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2021","99.45",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2016","97.79",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2016","97.79",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2016","97.79",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2019","102.29",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2019","102.29",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2019","102.29",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2011","91.55",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2011","91.55",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2011","91.55",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2018","104.66",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2018","104.66",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2018","104.66",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2021","93.61",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2021","93.61",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2021","93.61",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2018","93.08",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2018","93.08",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2018","93.08",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2010","91.89",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2010","91.89",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2010","91.89",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2015","98.20",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2015","98.20",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2015","98.20",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2017","88.49",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2017","88.49",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2017","88.49",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2013","90.29",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2013","90.29",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2013","90.29",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2018","98.86",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2018","98.86",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2018","98.86",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2012","97.85",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2012","97.85",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2012","97.85",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2014","103.73",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2014","103.73",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2014","103.73",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2015","100.18",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2015","100.18",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2015","100.18",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2019","104.52",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2019","104.52",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2019","104.52",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2021","96.47",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2021","96.47",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2021","96.47",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2017","100.56",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2017","100.56",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2017","100.56",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2013","93.83",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2013","93.83",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2013","93.83",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2017","103.63",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2017","103.63",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2017","103.63",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2015","100.39",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2015","100.39",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2015","100.39",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2020","98.44",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2020","98.44",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, male (%)","2020","98.44",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2012","94.93",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2012","94.93",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2012","94.93",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2020","95.56",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2020","95.56",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2020","95.56",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2019","94.36",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2019","94.36",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, female (%)","2019","94.36",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2012","99.59",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2012","99.59",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2012","99.59",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2014","95.43",""
"SDG: Europe and Northern America","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2014","95.43",""
"SDG: Europe, Northern America, Australia and New Zealand","Albania","4.1","4.1.3","Gross intake ratio to the last grade of lower secondary general education, male (%)","2014","95.43",""
"SDG: Europe","Albania","4.1","4.1.3","Gross intake ratio to the last grade of primary education, female (%)","2011","94.35",""
