"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Small Island Developing States","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2012","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood education, female (%)","2012","106.31",""
"SDG: Small Island Developing States","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood education, female (%)","2012","106.31",""
"SDG: Latin America and the Caribbean","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood education, male (%)","2014","106.94",""
"SDG: Small Island Developing States","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood education, male (%)","2014","106.94",""
"SDG: Latin America and the Caribbean","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2014","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2014","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2017","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2017","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2017","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2017","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood education, male (%)","2013","106.28",""
"SDG: Small Island Developing States","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood education, male (%)","2013","106.28",""
"SDG: Latin America and the Caribbean","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2014","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Aruba","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2014","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2017","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2017","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2017","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2017","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2016","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2016","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2016","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2016","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2018","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2018","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2018","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2018","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2014","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2014","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2014","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2014","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2015","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2015","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2015","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2015","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2015","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2015","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2015","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2015","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2018","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2018","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2018","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2018","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2017","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2017","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2017","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2017","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2019","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2019","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2019","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2019","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2013","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2013","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2013","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2013","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2019","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2019","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2019","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2019","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2012","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2012","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2012","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2012","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2016","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2016","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2016","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2016","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2013","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2013","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2013","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2013","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2014","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2014","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2014","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2014","0.00","Magnitude not applicable"
"SDG: Central and Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2012","0.00","Magnitude not applicable"
"SDG: Landlocked Developing Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2012","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2012","0.00","Magnitude not applicable"
"SDG: Southern Asia","Afghanistan","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2012","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2015","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2015","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2018","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2018","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2016","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2016","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2016","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2016","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2021","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2021","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2018","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2018","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2013","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2013","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2017","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2017","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2014","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2014","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2022","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2022","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2020","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2020","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2013","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2013","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2015","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2015","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood education, female (%)","2016","37.31",""
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood education, female (%)","2016","37.31",""
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2019","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2019","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2017","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2017","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2019","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2019","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2020","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2020","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2022","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2022","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2014","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2014","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2012","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2012","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2012","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2012","0.00","Magnitude not applicable"
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood education, male (%)","2016","41.89",""
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood education, male (%)","2016","41.89",""
"SDG: Least Developed Countries","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2021","0.00","Magnitude not applicable"
"SDG: Sub-Saharan Africa","Angola","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2021","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2016","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2016","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2015","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2015","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2017","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2017","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2021","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2021","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood education, male (%)","2019","92.08",""
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood education, male (%)","2019","92.08",""
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2016","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2016","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2020","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2020","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2017","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2017","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2015","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2015","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2012","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, female (%)","2012","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2012","0.00","Magnitude not applicable"
"SDG: Small Island Developing States","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2012","0.00","Magnitude not applicable"
"SDG: Latin America and the Caribbean","Anguilla","4.2","4.2.4","Gross enrolment ratio, early childhood educational development programmes, male (%)","2013","0.00","Magnitude not applicable"
