"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2012","11.00",""
"SDG: Latin America and the Caribbean","Aruba","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2010","0.00","Magnitude nil"
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2010","0.00","Magnitude nil"
"SDG: Latin America and the Caribbean","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2016","11.00",""
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2016","11.00",""
"SDG: Latin America and the Caribbean","Aruba","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2013","11.00",""
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2013","11.00",""
"SDG: Latin America and the Caribbean","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2010","11.00",""
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2010","11.00",""
"SDG: Latin America and the Caribbean","Aruba","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2016","11.00",""
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2016","11.00",""
"SDG: Latin America and the Caribbean","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2013","11.00",""
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2013","11.00",""
"SDG: Latin America and the Caribbean","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2019","11.00",""
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2019","11.00",""
"SDG: Latin America and the Caribbean","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2018","11.00",""
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2018","11.00",""
"SDG: Latin America and the Caribbean","Aruba","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2011","11.00",""
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2011","11.00",""
"SDG: Latin America and the Caribbean","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2017","11.00",""
"SDG: Small Island Developing States","Aruba","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2017","11.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2018","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2018","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2018","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2018","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2010","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2010","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2010","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2010","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2020","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2020","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2020","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2020","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2011","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2011","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2011","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2011","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2013","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2013","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2013","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2013","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2017","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2017","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2017","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2017","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2019","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2019","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2019","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2019","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2020","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2020","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2020","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2020","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2017","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2017","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2017","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2017","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2015","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2015","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2015","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2015","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2021","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2021","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2021","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2021","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2021","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2021","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2021","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2021","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2011","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2011","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2011","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2011","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2012","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2012","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2012","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2012","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2022","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2022","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2022","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2022","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2014","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2014","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2014","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2014","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2016","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2016","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2016","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2016","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2018","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2018","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2018","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2018","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2022","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2022","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2022","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2022","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2012","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2012","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2012","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2012","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2010","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2010","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2010","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2010","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2019","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2019","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2019","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2019","9.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2014","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2014","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2014","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2014","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2016","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2016","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2016","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2016","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2015","12.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2015","12.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2015","12.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2015","12.00",""
"SDG: Central and Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2013","9.00",""
"SDG: Landlocked Developing Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2013","9.00",""
"SDG: Least Developed Countries","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2013","9.00",""
"SDG: Southern Asia","Afghanistan","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2013","9.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2020","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2020","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2022","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2022","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2012","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2012","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2015","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2015","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2014","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2014","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2022","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2022","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2017","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2017","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2013","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2013","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2016","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2016","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2011","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2011","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2010","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2010","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2011","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2011","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2016","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2016","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2021","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2021","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2012","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2012","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2017","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2017","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2018","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2018","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2021","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2021","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2013","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2013","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2019","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2019","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2010","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2010","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2019","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2019","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2014","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2014","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2015","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of free primary and secondary education guaranteed in legal frameworks","2015","6.00",""
"SDG: Least Developed Countries","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2020","6.00",""
"SDG: Sub-Saharan Africa","Angola","4.1","4.1.7","Number of years of compulsory primary and secondary education guaranteed in legal frameworks","2020","6.00",""
